Date,Energy Balance [GWh],Energy Source
2021-02-02 00:00:00,0.00,Photovoltaic
2021-02-02 00:00:00,15.64,Thermal
2021-02-02 00:00:00,2.24,Wind
2021-02-02 01:00:00,0.65,Geothermal
2021-02-02 01:00:00,3.28,Hydro
2021-02-02 01:00:00,0.00,Photovoltaic
2021-02-02 01:00:00,15.07,Thermal
2021-02-02 01:00:00,2.07,Wind
2021-02-02 02:00:00,0.65,Geothermal
2021-02-02 02:00:00,3.17,Hydro
2021-02-02 02:00:00,0.00,Photovoltaic
2021-02-02 02:00:00,15.20,Thermal
2021-02-02 02:00:00,1.88,Wind
2021-02-02 03:00:00,0.65,Geothermal
2021-02-02 03:00:00,3.13,Hydro
2021-02-02 03:00:00,0.00,Photovoltaic
2021-02-02 03:00:00,15.05,Thermal
2021-02-02 03:00:00,1.74,Wind
2021-02-02 04:00:00,0.65,Geothermal
2021-02-02 04:00:00,3.26,Hydro
2021-02-02 04:00:00,0.00,Photovoltaic
2021-02-02 04:00:00,15.44,Thermal
2021-02-02 04:00:00,1.70,Wind
2021-02-02 05:00:00,0.65,Geothermal
2021-02-02 05:00:00,3.32,Hydro
2021-02-02 05:00:00,0.00,Photovoltaic
2021-02-02 05:00:00,16.33,Thermal
2021-02-02 05:00:00,1.74,Wind
2021-02-02 06:00:00,0.65,Geothermal
2021-02-02 06:00:00,3.92,Hydro
2021-02-02 06:00:00,0.00,Photovoltaic
2021-02-02 06:00:00,19.88,Thermal
2021-02-02 06:00:00,1.76,Wind
2021-02-02 07:00:00,0.65,Geothermal
2021-02-02 07:00:00,5.97,Hydro
2021-02-02 07:00:00,0.08,Photovoltaic
2021-02-02 07:00:00,22.76,Thermal
2021-02-02 07:00:00,1.74,Wind
2021-02-02 08:00:00,0.65,Geothermal
2021-02-02 08:00:00,7.23,Hydro
2021-02-02 08:00:00,1.25,Photovoltaic
2021-02-02 08:00:00,23.71,Thermal
2021-02-02 08:00:00,1.80,Wind
2021-02-02 09:00:00,0.64,Geothermal
2021-02-02 09:00:00,7.28,Hydro
2021-02-02 09:00:00,3.83,Photovoltaic
2021-02-02 09:00:00,24.20,Thermal
2021-02-02 09:00:00,1.64,Wind
2021-02-02 10:00:00,0.65,Geothermal
2021-02-02 10:00:00,5.75,Hydro
2021-02-02 10:00:00,5.38,Photovoltaic
2021-02-02 10:00:00,23.67,Thermal
2021-02-02 10:00:00,1.42,Wind
2021-02-02 11:00:00,0.64,Geothermal
2021-02-02 11:00:00,5.48,Hydro
2021-02-02 11:00:00,5.94,Photovoltaic
2021-02-02 11:00:00,23.70,Thermal
2021-02-02 11:00:00,1.31,Wind
2021-02-02 12:00:00,0.64,Geothermal
2021-02-02 12:00:00,4.91,Hydro
2021-02-02 12:00:00,6.20,Photovoltaic
2021-02-02 12:00:00,22.59,Thermal
2021-02-02 12:00:00,1.39,Wind
2021-02-02 13:00:00,0.64,Geothermal
2021-02-02 13:00:00,4.51,Hydro
2021-02-02 13:00:00,6.12,Photovoltaic
2021-02-02 13:00:00,22.77,Thermal
2021-02-02 13:00:00,1.45,Wind
2021-02-02 14:00:00,0.64,Geothermal
2021-02-02 14:00:00,4.70,Hydro
2021-02-02 14:00:00,5.33,Photovoltaic
2021-02-02 14:00:00,23.75,Thermal
2021-02-02 14:00:00,1.35,Wind
2021-02-02 15:00:00,0.64,Geothermal
2021-02-02 15:00:00,4.93,Hydro
2021-02-02 15:00:00,3.34,Photovoltaic
2021-02-02 15:00:00,24.05,Thermal
2021-02-02 15:00:00,1.16,Wind
2021-02-02 16:00:00,0.64,Geothermal
2021-02-02 16:00:00,5.54,Hydro
2021-02-02 16:00:00,1.07,Photovoltaic
2021-02-02 16:00:00,25.65,Thermal
2021-02-02 16:00:00,0.92,Wind
2021-02-02 17:00:00,0.64,Geothermal
2021-02-02 17:00:00,7.90,Hydro
2021-02-02 17:00:00,0.02,Photovoltaic
2021-02-02 17:00:00,25.65,Thermal
2021-02-02 17:00:00,0.76,Wind
2021-02-02 18:00:00,0.64,Geothermal
2021-02-02 18:00:00,8.29,Hydro
2021-02-02 18:00:00,0.00,Photovoltaic
2021-02-02 18:00:00,25.73,Thermal
2021-02-02 18:00:00,0.69,Wind
2021-02-02 19:00:00,0.64,Geothermal
2021-02-02 19:00:00,7.65,Hydro
2021-02-02 19:00:00,0.00,Photovoltaic
2021-02-02 19:00:00,25.97,Thermal
2021-02-02 19:00:00,0.64,Wind
2021-02-02 20:00:00,0.64,Geothermal
2021-02-02 20:00:00,6.36,Hydro
2021-02-02 20:00:00,0.00,Photovoltaic
2021-02-02 20:00:00,25.04,Thermal
2021-02-02 20:00:00,0.64,Wind
2021-02-02 21:00:00,0.64,Geothermal
2021-02-02 21:00:00,5.10,Hydro
2021-02-02 21:00:00,0.00,Photovoltaic
2021-02-02 21:00:00,23.22,Thermal
2021-02-02 21:00:00,0.74,Wind
2021-02-02 22:00:00,0.64,Geothermal
2021-02-02 22:00:00,4.04,Hydro
2021-02-02 22:00:00,0.00,Photovoltaic
2021-02-02 22:00:00,20.52,Thermal
2021-02-02 22:00:00,1.04,Wind
2021-02-02 23:00:00,0.64,Geothermal
2021-02-02 23:00:00,3.86,Hydro
2021-02-02 23:00:00,0.00,Photovoltaic
2021-02-02 23:00:00,17.58,Thermal
2021-02-02 23:00:00,1.38,Wind
2021-02-03 00:00:00,0.64,Geothermal
2021-02-03 00:00:00,3.77,Hydro
2021-02-03 00:00:00,0.00,Photovoltaic
2021-02-03 00:00:00,15.50,Thermal
2021-02-03 00:00:00,1.55,Wind
2021-02-03 01:00:00,0.64,Geothermal
2021-02-03 01:00:00,3.56,Hydro
2021-02-03 01:00:00,0.00,Photovoltaic
2021-02-03 01:00:00,14.30,Thermal
2021-02-03 01:00:00,1.74,Wind
2021-02-03 02:00:00,0.64,Geothermal
2021-02-03 02:00:00,3.39,Hydro
2021-02-03 02:00:00,0.00,Photovoltaic
2021-02-03 02:00:00,13.94,Thermal
2021-02-03 02:00:00,2.18,Wind
2021-02-03 03:00:00,0.64,Geothermal
2021-02-03 03:00:00,3.14,Hydro
2021-02-03 03:00:00,0.00,Photovoltaic
2021-02-03 03:00:00,14.22,Thermal
2021-02-03 03:00:00,2.54,Wind
2021-02-03 04:00:00,0.64,Geothermal
2021-02-03 04:00:00,3.15,Hydro
2021-02-03 04:00:00,0.00,Photovoltaic
2021-02-03 04:00:00,14.16,Thermal
2021-02-03 04:00:00,2.75,Wind
2021-02-03 05:00:00,0.64,Geothermal
2021-02-03 05:00:00,3.29,Hydro
2021-02-03 05:00:00,0.00,Photovoltaic
2021-02-03 05:00:00,15.85,Thermal
2021-02-03 05:00:00,2.25,Wind
2021-02-03 06:00:00,0.64,Geothermal
2021-02-03 06:00:00,4.81,Hydro
2021-02-03 06:00:00,0.00,Photovoltaic
2021-02-03 06:00:00,19.16,Thermal
2021-02-03 06:00:00,2.25,Wind
2021-02-03 07:00:00,0.64,Geothermal
2021-02-03 07:00:00,6.90,Hydro
2021-02-03 07:00:00,0.18,Photovoltaic
2021-02-03 07:00:00,21.13,Thermal
2021-02-03 07:00:00,2.35,Wind
2021-02-03 08:00:00,0.64,Geothermal
2021-02-03 08:00:00,7.81,Hydro
2021-02-03 08:00:00,1.39,Photovoltaic
2021-02-03 08:00:00,21.77,Thermal
2021-02-03 08:00:00,2.48,Wind
2021-02-03 09:00:00,0.63,Geothermal
2021-02-03 09:00:00,7.73,Hydro
2021-02-03 09:00:00,2.69,Photovoltaic
2021-02-03 09:00:00,21.98,Thermal
2021-02-03 09:00:00,2.26,Wind
2021-02-03 10:00:00,0.63,Geothermal
2021-02-03 10:00:00,6.72,Hydro
2021-02-03 10:00:00,3.52,Photovoltaic
2021-02-03 10:00:00,21.96,Thermal
2021-02-03 10:00:00,2.43,Wind
2021-02-03 11:00:00,0.63,Geothermal
2021-02-03 11:00:00,6.18,Hydro
2021-02-03 11:00:00,4.27,Photovoltaic
2021-02-03 11:00:00,21.99,Thermal
2021-02-03 11:00:00,2.69,Wind
2021-02-03 12:00:00,0.64,Geothermal
2021-02-03 12:00:00,5.55,Hydro
2021-02-03 12:00:00,4.86,Photovoltaic
2021-02-03 12:00:00,21.45,Thermal
2021-02-03 12:00:00,2.99,Wind
