Date,Renewable Generation [GWh],Energy Source
2021-01-06 02:00:00,3.84,Wind
2021-01-06 03:00:00,1.28,Biomass
2021-01-06 03:00:00,0.62,Geothermal
2021-01-06 03:00:00,3.30,Hydro
2021-01-06 03:00:00,0.00,Photovoltaic
2021-01-06 03:00:00,3.95,Wind
2021-01-06 04:00:00,1.36,Biomass
2021-01-06 04:00:00,0.62,Geothermal
2021-01-06 04:00:00,3.14,Hydro
2021-01-06 04:00:00,0.00,Photovoltaic
2021-01-06 04:00:00,3.72,Wind
2021-01-06 05:00:00,1.41,Biomass
2021-01-06 05:00:00,0.62,Geothermal
2021-01-06 05:00:00,3.12,Hydro
2021-01-06 05:00:00,0.00,Photovoltaic
2021-01-06 05:00:00,3.71,Wind
2021-01-06 06:00:00,1.42,Biomass
2021-01-06 06:00:00,0.62,Geothermal
2021-01-06 06:00:00,3.76,Hydro
2021-01-06 06:00:00,0.00,Photovoltaic
2021-01-06 06:00:00,3.67,Wind
2021-01-06 07:00:00,1.45,Biomass
2021-01-06 07:00:00,0.62,Geothermal
2021-01-06 07:00:00,4.12,Hydro
2021-01-06 07:00:00,0.03,Photovoltaic
2021-01-06 07:00:00,3.58,Wind
2021-01-06 08:00:00,1.46,Biomass
2021-01-06 08:00:00,0.62,Geothermal
2021-01-06 08:00:00,4.48,Hydro
2021-01-06 08:00:00,0.90,Photovoltaic
2021-01-06 08:00:00,3.36,Wind
2021-01-06 09:00:00,1.49,Biomass
2021-01-06 09:00:00,0.62,Geothermal
2021-01-06 09:00:00,4.93,Hydro
2021-01-06 09:00:00,2.27,Photovoltaic
2021-01-06 09:00:00,3.45,Wind
2021-01-06 10:00:00,1.50,Biomass
2021-01-06 10:00:00,0.62,Geothermal
2021-01-06 10:00:00,4.82,Hydro
2021-01-06 10:00:00,3.59,Photovoltaic
2021-01-06 10:00:00,3.59,Wind
2021-01-06 11:00:00,1.65,Biomass
2021-01-06 11:00:00,0.62,Geothermal
2021-01-06 11:00:00,5.10,Hydro
2021-01-06 11:00:00,3.72,Photovoltaic
2021-01-06 11:00:00,3.37,Wind
2021-01-06 12:00:00,1.65,Biomass
2021-01-06 12:00:00,0.62,Geothermal
2021-01-06 12:00:00,5.68,Hydro
2021-01-06 12:00:00,3.64,Photovoltaic
2021-01-06 12:00:00,3.31,Wind
2021-01-06 13:00:00,1.54,Biomass
2021-01-06 13:00:00,0.62,Geothermal
2021-01-06 13:00:00,5.50,Hydro
2021-01-06 13:00:00,3.39,Photovoltaic
2021-01-06 13:00:00,3.23,Wind
2021-01-06 14:00:00,1.47,Biomass
2021-01-06 14:00:00,0.62,Geothermal
2021-01-06 14:00:00,5.25,Hydro
2021-01-06 14:00:00,2.66,Photovoltaic
2021-01-06 14:00:00,3.26,Wind
2021-01-06 15:00:00,1.63,Biomass
2021-01-06 15:00:00,0.62,Geothermal
2021-01-06 15:00:00,5.60,Hydro
2021-01-06 15:00:00,1.40,Photovoltaic
2021-01-06 15:00:00,2.92,Wind
2021-01-06 16:00:00,1.73,Biomass
2021-01-06 16:00:00,0.62,Geothermal
2021-01-06 16:00:00,6.38,Hydro
2021-01-06 16:00:00,0.17,Photovoltaic
2021-01-06 16:00:00,2.50,Wind
2021-01-06 17:00:00,1.88,Biomass
2021-01-06 17:00:00,0.62,Geothermal
2021-01-06 17:00:00,7.20,Hydro
2021-01-06 17:00:00,0.00,Photovoltaic
2021-01-06 17:00:00,2.41,Wind
2021-01-06 18:00:00,1.90,Biomass
2021-01-06 18:00:00,0.62,Geothermal
2021-01-06 18:00:00,7.53,Hydro
2021-01-06 18:00:00,0.00,Photovoltaic
2021-01-06 18:00:00,2.36,Wind
2021-01-06 19:00:00,1.87,Biomass
2021-01-06 19:00:00,0.62,Geothermal
2021-01-06 19:00:00,7.35,Hydro
2021-01-06 19:00:00,0.00,Photovoltaic
2021-01-06 19:00:00,2.41,Wind
2021-01-06 20:00:00,1.87,Biomass
2021-01-06 20:00:00,0.62,Geothermal
2021-01-06 20:00:00,6.49,Hydro
2021-01-06 20:00:00,0.00,Photovoltaic
2021-01-06 20:00:00,2.65,Wind
2021-01-06 21:00:00,1.88,Biomass
2021-01-06 21:00:00,0.62,Geothermal
2021-01-06 21:00:00,5.72,Hydro
2021-01-06 21:00:00,0.00,Photovoltaic
2021-01-06 21:00:00,2.33,Wind
2021-01-06 22:00:00,1.80,Biomass
2021-01-06 22:00:00,0.62,Geothermal
2021-01-06 22:00:00,4.66,Hydro
2021-01-06 22:00:00,0.00,Photovoltaic
2021-01-06 22:00:00,2.26,Wind
2021-01-06 23:00:00,1.57,Biomass
2021-01-06 23:00:00,0.62,Geothermal
2021-01-06 23:00:00,3.88,Hydro
2021-01-06 23:00:00,0.00,Photovoltaic
2021-01-06 23:00:00,2.05,Wind
2021-01-07 00:00:00,1.72,Biomass
2021-01-07 00:00:00,0.62,Geothermal
2021-01-07 00:00:00,3.55,Hydro
2021-01-07 00:00:00,0.00,Photovoltaic
2021-01-07 00:00:00,1.98,Wind
2021-01-07 01:00:00,1.57,Biomass
2021-01-07 01:00:00,0.62,Geothermal
2021-01-07 01:00:00,3.41,Hydro
2021-01-07 01:00:00,0.00,Photovoltaic
2021-01-07 01:00:00,1.67,Wind
2021-01-07 02:00:00,1.54,Biomass
2021-01-07 02:00:00,0.62,Geothermal
2021-01-07 02:00:00,3.16,Hydro
2021-01-07 02:00:00,0.00,Photovoltaic
2021-01-07 02:00:00,1.25,Wind
2021-01-07 03:00:00,1.60,Biomass
2021-01-07 03:00:00,0.62,Geothermal
2021-01-07 03:00:00,3.12,Hydro
2021-01-07 03:00:00,0.00,Photovoltaic
2021-01-07 03:00:00,1.07,Wind
2021-01-07 04:00:00,1.64,Biomass
2021-01-07 04:00:00,0.62,Geothermal
2021-01-07 04:00:00,3.16,Hydro
2021-01-07 04:00:00,0.00,Photovoltaic
2021-01-07 04:00:00,0.92,Wind
2021-01-07 05:00:00,1.70,Biomass
2021-01-07 05:00:00,0.62,Geothermal
2021-01-07 05:00:00,3.54,Hydro
2021-01-07 05:00:00,0.00,Photovoltaic
2021-01-07 05:00:00,0.69,Wind
2021-01-07 06:00:00,2.06,Biomass
2021-01-07 06:00:00,0.62,Geothermal
2021-01-07 06:00:00,4.33,Hydro
2021-01-07 06:00:00,0.00,Photovoltaic
2021-01-07 06:00:00,0.57,Wind
2021-01-07 07:00:00,2.56,Biomass
2021-01-07 07:00:00,0.62,Geothermal
2021-01-07 07:00:00,6.14,Hydro
2021-01-07 07:00:00,0.02,Photovoltaic
2021-01-07 07:00:00,0.62,Wind
2021-01-07 08:00:00,2.61,Biomass
2021-01-07 08:00:00,0.62,Geothermal
2021-01-07 08:00:00,8.38,Hydro
2021-01-07 08:00:00,0.76,Photovoltaic
2021-01-07 08:00:00,0.68,Wind
2021-01-07 09:00:00,2.55,Biomass
2021-01-07 09:00:00,0.62,Geothermal
2021-01-07 09:00:00,9.29,Hydro
2021-01-07 09:00:00,1.98,Photovoltaic
2021-01-07 09:00:00,0.77,Wind
2021-01-07 10:00:00,2.52,Biomass
2021-01-07 10:00:00,0.62,Geothermal
2021-01-07 10:00:00,8.55,Hydro
2021-01-07 10:00:00,2.95,Photovoltaic
2021-01-07 10:00:00,0.93,Wind
2021-01-07 11:00:00,2.44,Biomass
2021-01-07 11:00:00,0.62,Geothermal
2021-01-07 11:00:00,8.55,Hydro
2021-01-07 11:00:00,2.99,Photovoltaic
2021-01-07 11:00:00,1.08,Wind
2021-01-07 12:00:00,2.43,Biomass
2021-01-07 12:00:00,0.62,Geothermal
2021-01-07 12:00:00,7.26,Hydro
2021-01-07 12:00:00,3.20,Photovoltaic
2021-01-07 12:00:00,1.19,Wind
2021-01-07 13:00:00,2.46,Biomass
2021-01-07 13:00:00,0.62,Geothermal
2021-01-07 13:00:00,7.16,Hydro
2021-01-07 13:00:00,2.36,Photovoltaic
2021-01-07 13:00:00,1.41,Wind
2021-01-07 14:00:00,2.55,Biomass
2021-01-07 14:00:00,0.62,Geothermal
2021-01-07 14:00:00,7.29,Hydro
2021-01-07 14:00:00,1.95,Photovoltaic
2021-01-07 14:00:00,1.50,Wind
2021-01-07 15:00:00,2.62,Biomass
2021-01-07 15:00:00,0.62,Geothermal
2021-01-07 15:00:00,7.44,Hydro
2021-01-07 15:00:00,0.83,Photovoltaic
2021-01-07 15:00:00,1.58,Wind
2021-01-07 16:00:00,2.68,Biomass
2021-01-07 16:00:00,0.62,Geothermal
2021-01-07 16:00:00,8.52,Hydro
2021-01-07 16:00:00,0.07,Photovoltaic
2021-01-07 16:00:00,1.82,Wind
2021-01-07 17:00:00,2.70,Biomass
2021-01-07 17:00:00,0.62,Geothermal
2021-01-07 17:00:00,9.86,Hydro
2021-01-07 17:00:00,0.00,Photovoltaic
2021-01-07 17:00:00,2.02,Wind
2021-01-07 18:00:00,2.70,Biomass
2021-01-07 18:00:00,0.62,Geothermal
2021-01-07 18:00:00,8.98,Hydro
2021-01-07 18:00:00,0.00,Photovoltaic
2021-01-07 18:00:00,2.05,Wind
2021-01-07 19:00:00,2.68,Biomass
2021-01-07 19:00:00,0.62,Geothermal
2021-01-07 19:00:00,8.12,Hydro
2021-01-07 19:00:00,0.00,Photovoltaic
2021-01-07 19:00:00,2.10,Wind
2021-01-07 20:00:00,2.60,Biomass
2021-01-07 20:00:00,0.62,Geothermal
2021-01-07 20:00:00,7.19,Hydro
2021-01-07 20:00:00,0.00,Photovoltaic
2021-01-07 20:00:00,2.09,Wind
2021-01-07 21:00:00,2.54,Biomass
2021-01-07 21:00:00,0.62,Geothermal
2021-01-07 21:00:00,5.83,Hydro
2021-01-07 21:00:00,0.00,Photovoltaic
2021-01-07 21:00:00,1.91,Wind
2021-01-07 22:00:00,2.27,Biomass
2021-01-07 22:00:00,0.62,Geothermal
2021-01-07 22:00:00,4.88,Hydro
2021-01-07 22:00:00,0.00,Photovoltaic
2021-01-07 22:00:00,1.77,Wind
2021-01-07 23:00:00,2.08,Biomass
2021-01-07 23:00:00,0.62,Geothermal
2021-01-07 23:00:00,4.16,Hydro
2021-01-07 23:00:00,0.00,Photovoltaic
2021-01-07 23:00:00,1.70,Wind
2021-01-08 00:00:00,1.92,Biomass
2021-01-08 00:00:00,0.62,Geothermal
2021-01-08 00:00:00,3.73,Hydro
2021-01-08 00:00:00,0.00,Photovoltaic
2021-01-08 00:00:00,1.64,Wind
2021-01-08 01:00:00,1.83,Biomass
2021-01-08 01:00:00,0.62,Geothermal
2021-01-08 01:00:00,3.63,Hydro
2021-01-08 01:00:00,0.00,Photovoltaic
2021-01-08 01:00:00,1.58,Wind
2021-01-08 02:00:00,1.77,Biomass
2021-01-08 02:00:00,0.62,Geothermal
2021-01-08 02:00:00,3.33,Hydro
2021-01-08 02:00:00,0.00,Photovoltaic
2021-01-08 02:00:00,1.32,Wind
2021-01-08 03:00:00,1.75,Biomass
2021-01-08 03:00:00,0.62,Geothermal
2021-01-08 03:00:00,3.13,Hydro
2021-01-08 03:00:00,0.00,Photovoltaic
2021-01-08 03:00:00,1.21,Wind
2021-01-08 04:00:00,1.78,Biomass
2021-01-08 04:00:00,0.62,Geothermal
2021-01-08 04:00:00,3.21,Hydro
2021-01-08 04:00:00,0.00,Photovoltaic
2021-01-08 04:00:00,1.28,Wind
2021-01-08 05:00:00,1.90,Biomass
2021-01-08 05:00:00,0.62,Geothermal
2021-01-08 05:00:00,3.57,Hydro
2021-01-08 05:00:00,0.00,Photovoltaic
2021-01-08 05:00:00,1.46,Wind
2021-01-08 06:00:00,2.24,Biomass
2021-01-08 06:00:00,0.62,Geothermal
2021-01-08 06:00:00,4.72,Hydro
2021-01-08 06:00:00,0.00,Photovoltaic
2021-01-08 06:00:00,1.55,Wind
2021-01-08 07:00:00,2.62,Biomass
2021-01-08 07:00:00,0.62,Geothermal
2021-01-08 07:00:00,6.84,Hydro
2021-01-08 07:00:00,0.04,Photovoltaic
2021-01-08 07:00:00,1.75,Wind
2021-01-08 08:00:00,2.67,Biomass
2021-01-08 08:00:00,0.62,Geothermal
2021-01-08 08:00:00,8.55,Hydro
2021-01-08 08:00:00,0.80,Photovoltaic
2021-01-08 08:00:00,1.63,Wind
2021-01-08 09:00:00,2.66,Biomass
2021-01-08 09:00:00,0.62,Geothermal
2021-01-08 09:00:00,8.63,Hydro
2021-01-08 09:00:00,2.40,Photovoltaic
2021-01-08 09:00:00,1.56,Wind
2021-01-08 10:00:00,2.66,Biomass
2021-01-08 10:00:00,0.62,Geothermal
2021-01-08 10:00:00,8.47,Hydro
2021-01-08 10:00:00,3.98,Photovoltaic
2021-01-08 10:00:00,1.66,Wind
2021-01-08 11:00:00,2.64,Biomass
2021-01-08 11:00:00,0.62,Geothermal
2021-01-08 11:00:00,6.88,Hydro
2021-01-08 11:00:00,4.65,Photovoltaic
2021-01-08 11:00:00,1.84,Wind
2021-01-08 12:00:00,2.60,Biomass
2021-01-08 12:00:00,0.62,Geothermal
2021-01-08 12:00:00,6.51,Hydro
2021-01-08 12:00:00,5.59,Photovoltaic
2021-01-08 12:00:00,2.13,Wind
2021-01-08 13:00:00,2.58,Biomass
2021-01-08 13:00:00,0.62,Geothermal
2021-01-08 13:00:00,6.13,Hydro
2021-01-08 13:00:00,5.89,Photovoltaic
2021-01-08 13:00:00,2.31,Wind
2021-01-08 14:00:00,2.58,Biomass
2021-01-08 14:00:00,0.62,Geothermal
2021-01-08 14:00:00,6.46,Hydro
2021-01-08 14:00:00,4.49,Photovoltaic
2021-01-08 14:00:00,2.33,Wind
2021-01-08 15:00:00,2.66,Biomass
2021-01-08 15:00:00,0.62,Geothermal
2021-01-08 15:00:00,6.83,Hydro
2021-01-08 15:00:00,2.05,Photovoltaic
2021-01-08 15:00:00,2.14,Wind
2021-01-08 16:00:00,2.73,Biomass
2021-01-08 16:00:00,0.62,Geothermal
2021-01-08 16:00:00,7.42,Hydro
2021-01-08 16:00:00,0.29,Photovoltaic
2021-01-08 16:00:00,1.99,Wind
2021-01-08 17:00:00,2.74,Biomass
2021-01-08 17:00:00,0.62,Geothermal
2021-01-08 17:00:00,8.25,Hydro
2021-01-08 17:00:00,0.00,Photovoltaic
2021-01-08 17:00:00,2.43,Wind
2021-01-08 18:00:00,2.70,Biomass
2021-01-08 18:00:00,0.62,Geothermal
2021-01-08 18:00:00,8.36,Hydro
2021-01-08 18:00:00,0.00,Photovoltaic
2021-01-08 18:00:00,2.88,Wind
2021-01-08 19:00:00,2.66,Biomass
2021-01-08 19:00:00,0.62,Geothermal
2021-01-08 19:00:00,7.77,Hydro
2021-01-08 19:00:00,0.00,Photovoltaic
2021-01-08 19:00:00,3.17,Wind
2021-01-08 20:00:00,2.62,Biomass
2021-01-08 20:00:00,0.62,Geothermal
2021-01-08 20:00:00,6.72,Hydro
2021-01-08 20:00:00,0.00,Photovoltaic
2021-01-08 20:00:00,3.10,Wind
2021-01-08 21:00:00,2.46,Biomass
2021-01-08 21:00:00,0.62,Geothermal
2021-01-08 21:00:00,5.49,Hydro
2021-01-08 21:00:00,0.00,Photovoltaic
2021-01-08 21:00:00,2.95,Wind
2021-01-08 22:00:00,2.25,Biomass
2021-01-08 22:00:00,0.62,Geothermal
2021-01-08 22:00:00,4.60,Hydro
2021-01-08 22:00:00,0.00,Photovoltaic
2021-01-08 22:00:00,2.94,Wind
2021-01-08 23:00:00,2.15,Biomass
2021-01-08 23:00:00,0.62,Geothermal
2021-01-08 23:00:00,4.13,Hydro
2021-01-08 23:00:00,0.00,Photovoltaic
2021-01-08 23:00:00,2.75,Wind
2021-01-09 00:00:00,1.96,Biomass
2021-01-09 00:00:00,0.62,Geothermal
2021-01-09 00:00:00,3.72,Hydro
2021-01-09 00:00:00,0.00,Photovoltaic
2021-01-09 00:00:00,2.58,Wind
2021-01-09 01:00:00,1.82,Biomass
2021-01-09 01:00:00,0.62,Geothermal
2021-01-09 01:00:00,3.34,Hydro
2021-01-09 01:00:00,0.00,Photovoltaic
2021-01-09 01:00:00,2.63,Wind
2021-01-09 02:00:00,1.72,Biomass
2021-01-09 02:00:00,0.63,Geothermal
2021-01-09 02:00:00,3.14,Hydro
2021-01-09 02:00:00,0.00,Photovoltaic
2021-01-09 02:00:00,2.67,Wind
2021-01-09 03:00:00,1.67,Biomass
2021-01-09 03:00:00,0.62,Geothermal
2021-01-09 03:00:00,2.78,Hydro
2021-01-09 03:00:00,0.00,Photovoltaic
2021-01-09 03:00:00,3.00,Wind
2021-01-09 04:00:00,1.71,Biomass
2021-01-09 04:00:00,0.62,Geothermal
2021-01-09 04:00:00,2.76,Hydro
2021-01-09 04:00:00,0.00,Photovoltaic
2021-01-09 04:00:00,3.12,Wind
2021-01-09 05:00:00,1.74,Biomass
2021-01-09 05:00:00,0.62,Geothermal
2021-01-09 05:00:00,2.81,Hydro
2021-01-09 05:00:00,0.00,Photovoltaic
2021-01-09 05:00:00,3.02,Wind
2021-01-09 06:00:00,1.86,Biomass
2021-01-09 06:00:00,0.62,Geothermal
2021-01-09 06:00:00,3.06,Hydro
2021-01-09 06:00:00,0.00,Photovoltaic
2021-01-09 06:00:00,2.84,Wind
2021-01-09 07:00:00,2.00,Biomass
2021-01-09 07:00:00,0.62,Geothermal
2021-01-09 07:00:00,3.53,Hydro
2021-01-09 07:00:00,0.01,Photovoltaic
2021-01-09 07:00:00,2.84,Wind
2021-01-09 08:00:00,2.04,Biomass
2021-01-09 08:00:00,0.62,Geothermal
2021-01-09 08:00:00,4.64,Hydro
2021-01-09 08:00:00,0.42,Photovoltaic
2021-01-09 08:00:00,2.93,Wind
2021-01-09 09:00:00,2.08,Biomass
2021-01-09 09:00:00,0.62,Geothermal
2021-01-09 09:00:00,5.93,Hydro
2021-01-09 09:00:00,1.46,Photovoltaic
2021-01-09 09:00:00,2.89,Wind
2021-01-09 10:00:00,2.03,Biomass
2021-01-09 10:00:00,0.62,Geothermal
2021-01-09 10:00:00,6.19,Hydro
2021-01-09 10:00:00,2.10,Photovoltaic
2021-01-09 10:00:00,2.75,Wind
2021-01-09 11:00:00,2.02,Biomass
2021-01-09 11:00:00,0.62,Geothermal
2021-01-09 11:00:00,5.83,Hydro
2021-01-09 11:00:00,2.39,Photovoltaic
2021-01-09 11:00:00,2.50,Wind
2021-01-09 12:00:00,2.05,Biomass
2021-01-09 12:00:00,0.62,Geothermal
2021-01-09 12:00:00,6.55,Hydro
2021-01-09 12:00:00,2.15,Photovoltaic
2021-01-09 12:00:00,2.70,Wind
2021-01-09 13:00:00,2.04,Biomass
2021-01-09 13:00:00,0.62,Geothermal
2021-01-09 13:00:00,5.37,Hydro
2021-01-09 13:00:00,1.92,Photovoltaic
2021-01-09 13:00:00,2.75,Wind
2021-01-09 14:00:00,1.89,Biomass
2021-01-09 14:00:00,0.62,Geothermal
2021-01-09 14:00:00,4.55,Hydro
2021-01-09 14:00:00,1.46,Photovoltaic
2021-01-09 14:00:00,2.67,Wind
2021-01-09 15:00:00,1.95,Biomass
2021-01-09 15:00:00,0.62,Geothermal
2021-01-09 15:00:00,4.69,Hydro
2021-01-09 15:00:00,0.70,Photovoltaic
2021-01-09 15:00:00,2.64,Wind
2021-01-09 16:00:00,2.08,Biomass
2021-01-09 16:00:00,0.62,Geothermal
2021-01-09 16:00:00,5.48,Hydro
2021-01-09 16:00:00,0.13,Photovoltaic
2021-01-09 16:00:00,2.45,Wind
2021-01-09 17:00:00,2.15,Biomass
2021-01-09 17:00:00,0.62,Geothermal
2021-01-09 17:00:00,6.52,Hydro
2021-01-09 17:00:00,0.00,Photovoltaic
2021-01-09 17:00:00,2.45,Wind
2021-01-09 18:00:00,2.21,Biomass
2021-01-09 18:00:00,0.62,Geothermal
2021-01-09 18:00:00,7.74,Hydro
2021-01-09 18:00:00,0.00,Photovoltaic
2021-01-09 18:00:00,2.53,Wind
2021-01-09 19:00:00,2.25,Biomass
2021-01-09 19:00:00,0.62,Geothermal
2021-01-09 19:00:00,7.22,Hydro
2021-01-09 19:00:00,0.00,Photovoltaic
2021-01-09 19:00:00,2.63,Wind
2021-01-09 20:00:00,2.22,Biomass
2021-01-09 20:00:00,0.62,Geothermal
2021-01-09 20:00:00,6.05,Hydro
2021-01-09 20:00:00,0.00,Photovoltaic
2021-01-09 20:00:00,2.74,Wind
2021-01-09 21:00:00,2.13,Biomass
2021-01-09 21:00:00,0.62,Geothermal
2021-01-09 21:00:00,4.61,Hydro
2021-01-09 21:00:00,0.00,Photovoltaic
2021-01-09 21:00:00,2.44,Wind
2021-01-09 22:00:00,2.02,Biomass
2021-01-09 22:00:00,0.62,Geothermal
2021-01-09 22:00:00,3.89,Hydro
2021-01-09 22:00:00,0.00,Photovoltaic
2021-01-09 22:00:00,2.31,Wind
2021-01-09 23:00:00,1.88,Biomass
2021-01-09 23:00:00,0.62,Geothermal
2021-01-09 23:00:00,3.58,Hydro
2021-01-09 23:00:00,0.00,Photovoltaic
2021-01-09 23:00:00,2.30,Wind
2021-01-10 00:00:00,1.73,Biomass
2021-01-10 00:00:00,0.62,Geothermal
2021-01-10 00:00:00,3.20,Hydro
2021-01-10 00:00:00,0.00,Photovoltaic
2021-01-10 00:00:00,2.08,Wind
2021-01-10 01:00:00,1.58,Biomass
2021-01-10 01:00:00,0.62,Geothermal
2021-01-10 01:00:00,3.08,Hydro
2021-01-10 01:00:00,0.00,Photovoltaic
2021-01-10 01:00:00,1.89,Wind
2021-01-10 02:00:00,1.49,Biomass
2021-01-10 02:00:00,0.62,Geothermal
2021-01-10 02:00:00,2.88,Hydro
2021-01-10 02:00:00,0.00,Photovoltaic
2021-01-10 02:00:00,1.93,Wind
2021-01-10 03:00:00,1.49,Biomass
2021-01-10 03:00:00,0.62,Geothermal
2021-01-10 03:00:00,2.68,Hydro
2021-01-10 03:00:00,0.00,Photovoltaic
2021-01-10 03:00:00,2.15,Wind
2021-01-10 04:00:00,1.45,Biomass
2021-01-10 04:00:00,0.62,Geothermal
2021-01-10 04:00:00,2.67,Hydro
2021-01-10 04:00:00,0.00,Photovoltaic
2021-01-10 04:00:00,1.83,Wind
2021-01-10 05:00:00,1.46,Biomass
2021-01-10 05:00:00,0.62,Geothermal
2021-01-10 05:00:00,2.71,Hydro
2021-01-10 05:00:00,0.00,Photovoltaic
2021-01-10 05:00:00,1.82,Wind
2021-01-10 06:00:00,1.67,Biomass
2021-01-10 06:00:00,0.62,Geothermal
2021-01-10 06:00:00,2.78,Hydro
2021-01-10 06:00:00,0.00,Photovoltaic
2021-01-10 06:00:00,1.80,Wind
2021-01-10 07:00:00,1.77,Biomass
2021-01-10 07:00:00,0.62,Geothermal
2021-01-10 07:00:00,3.24,Hydro
2021-01-10 07:00:00,0.00,Photovoltaic
2021-01-10 07:00:00,1.99,Wind
2021-01-10 08:00:00,1.77,Biomass
2021-01-10 08:00:00,0.62,Geothermal
2021-01-10 08:00:00,3.64,Hydro
2021-01-10 08:00:00,0.29,Photovoltaic
2021-01-10 08:00:00,2.09,Wind
2021-01-10 09:00:00,1.78,Biomass
2021-01-10 09:00:00,0.62,Geothermal
2021-01-10 09:00:00,3.92,Hydro
2021-01-10 09:00:00,0.84,Photovoltaic
2021-01-10 09:00:00,2.20,Wind
2021-01-10 10:00:00,1.74,Biomass
2021-01-10 10:00:00,0.62,Geothermal
2021-01-10 10:00:00,4.46,Hydro
2021-01-10 10:00:00,1.43,Photovoltaic
2021-01-10 10:00:00,2.01,Wind
2021-01-10 11:00:00,1.70,Biomass
2021-01-10 11:00:00,0.62,Geothermal
2021-01-10 11:00:00,4.56,Hydro
2021-01-10 11:00:00,1.68,Photovoltaic
2021-01-10 11:00:00,1.73,Wind
2021-01-10 12:00:00,1.68,Biomass
2021-01-10 12:00:00,0.62,Geothermal
2021-01-10 12:00:00,5.08,Hydro
2021-01-10 12:00:00,1.86,Photovoltaic
2021-01-10 12:00:00,1.68,Wind
2021-01-10 13:00:00,1.61,Biomass
2021-01-10 13:00:00,0.62,Geothermal
2021-01-10 13:00:00,4.41,Hydro
2021-01-10 13:00:00,2.18,Photovoltaic
2021-01-10 13:00:00,1.70,Wind
2021-01-10 14:00:00,1.68,Biomass
2021-01-10 14:00:00,0.62,Geothermal
2021-01-10 14:00:00,3.39,Hydro
2021-01-10 14:00:00,1.72,Photovoltaic
2021-01-10 14:00:00,1.85,Wind
2021-01-10 15:00:00,1.88,Biomass
2021-01-10 15:00:00,0.62,Geothermal
2021-01-10 15:00:00,3.33,Hydro
2021-01-10 15:00:00,0.77,Photovoltaic
2021-01-10 15:00:00,1.83,Wind
2021-01-10 16:00:00,2.04,Biomass
2021-01-10 16:00:00,0.62,Geothermal
2021-01-10 16:00:00,4.18,Hydro
2021-01-10 16:00:00,0.13,Photovoltaic
2021-01-10 16:00:00,2.20,Wind
2021-01-10 17:00:00,2.14,Biomass
2021-01-10 17:00:00,0.62,Geothermal
2021-01-10 17:00:00,4.91,Hydro
2021-01-10 17:00:00,0.00,Photovoltaic
2021-01-10 17:00:00,2.76,Wind
2021-01-10 18:00:00,2.15,Biomass
2021-01-10 18:00:00,0.62,Geothermal
2021-01-10 18:00:00,5.67,Hydro
2021-01-10 18:00:00,0.00,Photovoltaic
2021-01-10 18:00:00,3.13,Wind
2021-01-10 19:00:00,2.16,Biomass
2021-01-10 19:00:00,0.62,Geothermal
2021-01-10 19:00:00,6.36,Hydro
2021-01-10 19:00:00,0.00,Photovoltaic
2021-01-10 19:00:00,3.00,Wind
2021-01-10 20:00:00,2.14,Biomass
2021-01-10 20:00:00,0.63,Geothermal
2021-01-10 20:00:00,5.30,Hydro
2021-01-10 20:00:00,0.00,Photovoltaic
2021-01-10 20:00:00,3.19,Wind
2021-01-10 21:00:00,2.01,Biomass
2021-01-10 21:00:00,0.62,Geothermal
2021-01-10 21:00:00,4.20,Hydro
2021-01-10 21:00:00,0.00,Photovoltaic
2021-01-10 21:00:00,3.38,Wind
2021-01-10 22:00:00,1.92,Biomass
2021-01-10 22:00:00,0.62,Geothermal
2021-01-10 22:00:00,3.88,Hydro
2021-01-10 22:00:00,0.00,Photovoltaic
2021-01-10 22:00:00,3.33,Wind
2021-01-10 23:00:00,1.70,Biomass
2021-01-10 23:00:00,0.62,Geothermal
2021-01-10 23:00:00,3.64,Hydro
2021-01-10 23:00:00,0.00,Photovoltaic
2021-01-10 23:00:00,3.02,Wind
2021-01-11 00:00:00,1.51,Biomass
2021-01-11 00:00:00,0.62,Geothermal
2021-01-11 00:00:00,3.13,Hydro
2021-01-11 00:00:00,0.00,Photovoltaic
2021-01-11 00:00:00,2.77,Wind
2021-01-11 01:00:00,1.41,Biomass
2021-01-11 01:00:00,0.62,Geothermal
2021-01-11 01:00:00,3.03,Hydro
2021-01-11 01:00:00,0.00,Photovoltaic
2021-01-11 01:00:00,2.75,Wind
2021-01-11 02:00:00,1.40,Biomass
2021-01-11 02:00:00,0.62,Geothermal
2021-01-11 02:00:00,2.83,Hydro
2021-01-11 02:00:00,0.00,Photovoltaic
2021-01-11 02:00:00,2.68,Wind
2021-01-11 03:00:00,1.44,Biomass
2021-01-11 03:00:00,0.63,Geothermal
2021-01-11 03:00:00,2.72,Hydro
2021-01-11 03:00:00,0.00,Photovoltaic
2021-01-11 03:00:00,2.72,Wind
2021-01-11 04:00:00,1.47,Biomass
2021-01-11 04:00:00,0.63,Geothermal
2021-01-11 04:00:00,2.70,Hydro
2021-01-11 04:00:00,0.00,Photovoltaic
2021-01-11 04:00:00,2.62,Wind
2021-01-11 05:00:00,1.62,Biomass
2021-01-11 05:00:00,0.62,Geothermal
2021-01-11 05:00:00,3.00,Hydro
2021-01-11 05:00:00,0.00,Photovoltaic
2021-01-11 05:00:00,2.34,Wind
2021-01-11 06:00:00,1.98,Biomass
2021-01-11 06:00:00,0.62,Geothermal
