name,date,region,cross_join,globalhorizontalirradiance,directnormalirradiance,diffusehorizontalirradiance,globalhorizontalirradiance_2,directnormalirradiance_2,diffusehorizontalirradiance_2
Trento,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:30 AM,201.79,2.31,199.99,807.17,900.29,111.77
Trieste,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:30 AM,205.65,1.86,204.17,822.6,897.53,115.16
Valle d'Aosta,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:30 AM,198.44,4.57,194.96,790.02,902.87,108.33
Venice,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:30 AM,203.73,1.62,202.44,814.92,893.47,115.51
Bari,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,220.4,2.3,218.45,881.59,911.62,118.66
Bologna,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,204.86,1.76,203.47,819.46,895.87,115.3
Catanzaro,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,339.02,33.72,310.05,900.93,918.75,118.64
Florence,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,206.35,1.89,204.84,825.39,898.43,115.25
L'Aquila,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,836.04,765.16,208.47,857.06,915.05,113.67
Milan,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,198.89,1.57,197.67,795.55,889.36,114.0
Naples,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,837.46,797.51,171.21,868.93,907.94,118.22
Potenza,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,581.17,218.52,396.75,884.03,918.1,116.41
Province of Palermo,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,223.0,2.57,220.82,892.01,917.79,117.71
Province of Turin,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,197.76,3.04,195.43,791.04,896.08,110.87
Provincia di Ancona,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,209.75,1.95,208.17,838.99,901.52,116.16
Provincia di Campobasso,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,867.65,853.83,157.82,867.66,913.12,115.96
Provincia di Genova,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,201.55,2.0,199.98,806.19,896.3,113.08
Provincia di Perugia,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,272.51,10.1,264.31,841.0,903.85,115.57
Rome,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,835.21,833.33,152.73,849.18,903.44,116.98
Sardinia,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,516.93,180.79,370.1,842.92,904.86,115.47
Trento,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,201.79,2.31,199.99,807.17,900.29,111.77
Trieste,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,205.65,1.86,204.17,822.6,897.53,115.16
Valle d'Aosta,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,198.44,4.57,194.96,790.02,902.87,108.33
Venice,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 09:45 AM,203.73,1.62,202.44,814.92,893.47,115.51
Bari,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,220.4,2.3,218.45,881.59,911.62,118.66
Bologna,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,204.86,1.76,203.47,819.46,895.87,115.3
Catanzaro,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,339.02,33.72,310.05,900.93,918.75,118.64
Florence,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,206.35,1.89,204.84,825.39,898.43,115.25
L'Aquila,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,836.04,765.16,208.47,857.06,915.05,113.67
Milan,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,198.89,1.57,197.67,795.55,889.36,114.0
Naples,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,837.46,797.51,171.21,868.93,907.94,118.22
Potenza,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,581.17,218.52,396.75,884.03,918.1,116.41
Province of Palermo,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,223.0,2.57,220.82,892.01,917.79,117.71
Province of Turin,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,197.76,3.04,195.43,791.04,896.08,110.87
Provincia di Ancona,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,209.75,1.95,208.17,838.99,901.52,116.16
Provincia di Campobasso,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,867.65,853.83,157.82,867.66,913.12,115.96
Provincia di Genova,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,201.55,2.0,199.98,806.19,896.3,113.08
Provincia di Perugia,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,272.51,10.1,264.31,841.0,903.85,115.57
Rome,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,835.21,833.33,152.73,849.18,903.44,116.98
Sardinia,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,516.93,180.79,370.1,842.92,904.86,115.47
Trento,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,201.79,2.31,199.99,807.17,900.29,111.77
Trieste,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,205.65,1.86,204.17,822.6,897.53,115.16
Valle d'Aosta,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,198.44,4.57,194.96,790.02,902.87,108.33
Venice,27/04/2021 10:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:15 AM,203.73,1.62,202.44,814.92,893.47,115.51
Bari,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,233.11,2.82,230.61,932.45,923.66,121.25
Bologna,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,221.85,2.24,219.95,887.41,913.1,118.93
Catanzaro,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,332.2,16.26,317.52,954.63,931.08,121.31
Florence,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,223.72,2.37,221.7,894.88,915.85,118.93
L'Aquila,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,910.62,800.0,213.1,920.29,930.08,116.82
Milan,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,217.54,2.12,215.77,870.15,908.8,118.06
Naples,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,857.52,671.85,262.58,930.28,922.6,121.38
Potenza,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,653.65,279.08,405.29,939.49,930.99,119.16
Province of Palermo,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,239.75,5.1,235.12,959.01,933.17,121.03
Province of Turin,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,218.15,2.75,215.85,872.59,917.05,115.17
Provincia di Ancona,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,225.42,2.37,223.37,901.67,917.05,119.45
Provincia di Campobasso,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,926.99,851.97,177.36,926.99,927.2,118.96
Provincia di Genova,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,220.66,2.53,218.53,882.64,915.79,117.13
Provincia di Perugia,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,282.26,6.16,276.93,906.56,919.97,118.97
Rome,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,910.61,865.38,154.31,916.26,919.83,120.47
Sardinia,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,498.28,88.65,420.27,925.59,924.87,119.73
Trento,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,218.58,2.76,216.27,874.32,917.36,115.29
Trieste,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,223.69,2.33,221.72,880.73,912.28,118.26
Valle d'Aosta,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,218.77,2.48,216.71,870.57,923.37,112.46
Venice,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:30 AM,219.62,2.08,217.86,878.46,909.76,118.94
Bari,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,233.11,2.82,230.61,932.45,923.66,121.25
Bologna,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,221.85,2.24,219.95,887.41,913.1,118.93
Catanzaro,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,332.2,16.26,317.52,954.63,931.08,121.31
Florence,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,223.72,2.37,221.7,894.88,915.85,118.93
L'Aquila,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,910.62,800.0,213.1,920.29,930.08,116.82
Milan,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,217.54,2.12,215.77,870.15,908.8,118.06
Naples,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,857.52,671.85,262.58,930.28,922.6,121.38
Potenza,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,653.65,279.08,405.29,939.49,930.99,119.16
Province of Palermo,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,239.75,5.1,235.12,959.01,933.17,121.03
Province of Turin,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,218.15,2.75,215.85,872.59,917.05,115.17
Provincia di Ancona,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,225.42,2.37,223.37,901.67,917.05,119.45
Provincia di Campobasso,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,926.99,851.97,177.36,926.99,927.2,118.96
Provincia di Genova,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,220.66,2.53,218.53,882.64,915.79,117.13
Provincia di Perugia,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,282.26,6.16,276.93,906.56,919.97,118.97
Rome,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,910.61,865.38,154.31,916.26,919.83,120.47
Sardinia,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,498.28,88.65,420.27,925.59,924.87,119.73
Trento,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,218.58,2.76,216.27,874.32,917.36,115.29
Trieste,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,223.69,2.33,221.72,880.73,912.28,118.26
Valle d'Aosta,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,218.77,2.48,216.71,870.57,923.37,112.46
Venice,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 10:45 AM,219.62,2.08,217.86,878.46,909.76,118.94
Bari,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,233.11,2.82,230.61,932.45,923.66,121.25
Bologna,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,221.85,2.24,219.95,887.41,913.1,118.93
Catanzaro,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,332.2,16.26,317.52,954.63,931.08,121.31
Florence,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,223.72,2.37,221.7,894.88,915.85,118.93
L'Aquila,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,910.62,800.0,213.1,920.29,930.08,116.82
Milan,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,217.54,2.12,215.77,870.15,908.8,118.06
Naples,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,857.52,671.85,262.58,930.28,922.6,121.38
Potenza,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,653.65,279.08,405.29,939.49,930.99,119.16
Province of Palermo,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,239.75,5.1,235.12,959.01,933.17,121.03
Province of Turin,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,218.15,2.75,215.85,872.59,917.05,115.17
Provincia di Ancona,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,225.42,2.37,223.37,901.67,917.05,119.45
Provincia di Campobasso,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,926.99,851.97,177.36,926.99,927.2,118.96
Provincia di Genova,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,220.66,2.53,218.53,882.64,915.79,117.13
Provincia di Perugia,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,282.26,6.16,276.93,906.56,919.97,118.97
Rome,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,910.61,865.38,154.31,916.26,919.83,120.47
Sardinia,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,498.28,88.65,420.27,925.59,924.87,119.73
Trento,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,218.58,2.76,216.27,874.32,917.36,115.29
Trieste,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,223.69,2.33,221.72,880.73,912.28,118.26
Valle d'Aosta,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,218.77,2.48,216.71,870.57,923.37,112.46
Venice,27/04/2021 11:00:00 AM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:15 AM,219.62,2.08,217.86,878.46,909.76,118.94
Bari,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,230.65,2.75,228.23,922.6,921.4,120.75
Bologna,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,224.75,2.31,222.76,898.99,915.89,119.53
Catanzaro,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,311.44,10.57,301.97,945.49,929.07,120.85
Florence,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,226.83,2.44,224.71,907.31,918.79,119.57
L'Aquila,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,898.41,744.77,246.52,924.47,931.03,117.02
Milan,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,222.49,2.25,220.58,889.98,913.64,119.1
Naples,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,802.52,524.32,337.91,931.06,922.81,121.41
Potenza,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,737.36,394.91,387.77,933.83,929.72,118.89
Province of Palermo,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,268.31,4.59,264.14,962.66,933.99,121.2
Province of Turin,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,224.87,2.92,222.37,899.47,923.48,116.52
Provincia di Ancona,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,226.66,2.41,224.58,906.65,918.23,119.71
Provincia di Campobasso,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,926.07,856.25,173.09,926.4,927.07,118.92
Provincia di Genova,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,225.83,2.66,223.54,903.31,920.72,118.18
Provincia di Perugia,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,274.21,5.56,269.37,914.02,921.7,119.35
Rome,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,919.19,877.11,147.02,924.13,921.66,120.87
Sardinia,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,462.31,37.49,428.64,948.14,929.97,120.84
Trento,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,221.69,2.84,219.29,886.75,920.35,115.92
Trieste,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,224.32,2.34,222.34,883.23,912.89,118.39
Valle d'Aosta,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,225.2,2.59,223.0,896.98,929.61,113.76
Venice,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:30 AM,221.62,2.13,219.8,886.47,911.72,119.36
Bari,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,230.65,2.75,228.23,922.6,921.4,120.75
Bologna,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,224.75,2.31,222.76,898.99,915.89,119.53
Catanzaro,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,311.44,10.57,301.97,945.49,929.07,120.85
Florence,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,226.83,2.44,224.71,907.31,918.79,119.57
L'Aquila,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,898.41,744.77,246.52,924.47,931.03,117.02
Milan,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,222.49,2.25,220.58,889.98,913.64,119.1
Naples,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,802.52,524.32,337.91,931.06,922.81,121.41
Potenza,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,737.36,394.91,387.77,933.83,929.72,118.89
Province of Palermo,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,268.31,4.59,264.14,962.66,933.99,121.2
Province of Turin,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,224.87,2.92,222.37,899.47,923.48,116.52
Provincia di Ancona,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,226.66,2.41,224.58,906.65,918.23,119.71
Provincia di Campobasso,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,926.07,856.25,173.09,926.4,927.07,118.92
Provincia di Genova,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,225.83,2.66,223.54,903.31,920.72,118.18
Provincia di Perugia,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,274.21,5.56,269.37,914.02,921.7,119.35
Rome,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,919.19,877.11,147.02,924.13,921.66,120.87
Sardinia,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,462.31,37.49,428.64,948.14,929.97,120.84
Trento,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,221.69,2.84,219.29,886.75,920.35,115.92
Trieste,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,224.32,2.34,222.34,883.23,912.89,118.39
Valle d'Aosta,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,225.2,2.59,223.0,896.98,929.61,113.76
Venice,27/04/2021 12:00:00 PM,HERE_NOT_YET_IMPLEMENTED,27/04/2021 11:45 AM,221.62,2.13,219.8,886.47,911.72,119.36
