name,date,region,cross_join,globalhorizontalirradiance,directnormalirradiance,diffusehorizontalirradiance,globalhorizontalirradiance_2,directnormalirradiance_2,diffusehorizontalirradiance_2
Venice,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,30/04/2021 23:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,30/04/2021 23:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,30/04/2021 23:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,30/04/2021 23:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,30/04/2021 23:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,30/04/2021 23:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,30/04/2021 23:00:00 PM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,30/04/2021 23:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,30/04/2021 23:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,30/04/2021 23:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,30/04/2021 23:00:00 PM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,30/04/2021 23:00:00 PM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,30/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,30/04/2021 22:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,30/04/2021 22:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,30/04/2021 22:00:00 PM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,30/04/2021 22:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,30/04/2021 22:00:00 PM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,30/04/2021 22:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,30/04/2021 22:00:00 PM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,30/04/2021 22:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,30/04/2021 22:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,30/04/2021 22:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,30/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,30/04/2021 22:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,30/04/2021 22:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,30/04/2021 21:00:00 PM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,30/04/2021 21:00:00 PM,nord,,0.41,0.0,0.41,1.6,1.6,1.6
Province of Turin,30/04/2021 21:00:00 PM,nord,,0.22,0.0,0.22,0.88,0.88,0.88
Bari,30/04/2021 21:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,30/04/2021 21:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,30/04/2021 21:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,30/04/2021 21:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,30/04/2021 21:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,30/04/2021 21:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,30/04/2021 21:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,30/04/2021 21:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,30/04/2021 21:00:00 PM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,30/04/2021 21:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,30/04/2021 21:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,30/04/2021 21:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,30/04/2021 21:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,30/04/2021 21:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,30/04/2021 21:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,30/04/2021 21:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,30/04/2021 21:00:00 PM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,30/04/2021 20:00:00 PM,sud,,11.44,0.0,11.44,19.37,19.37,19.37
Florence,30/04/2021 20:00:00 PM,centro_nord,,52.29,69.4,43.5,81.33,81.33,81.33
Milan,30/04/2021 20:00:00 PM,nord,,27.26,0.0,27.26,109.05,109.05,109.05
Venice,30/04/2021 20:00:00 PM,nord,,19.33,0.0,19.33,76.0,76.0,76.0
Bologna,30/04/2021 20:00:00 PM,nord,,21.82,0.0,21.82,81.78,81.78,81.78
Rome,30/04/2021 20:00:00 PM,centro_sud,,59.0,213.57,36.84,61.56,61.56,61.56
Trieste,30/04/2021 20:00:00 PM,nord,,16.85,0.0,16.85,62.89,62.89,62.89
Potenza,30/04/2021 20:00:00 PM,sud,,20.28,5.06,19.99,26.48,26.48,26.48
L'Aquila,30/04/2021 20:00:00 PM,centro_sud,,53.31,214.73,33.03,55.55,55.55,55.55
Province of Turin,30/04/2021 20:00:00 PM,nord,,32.52,0.0,32.52,130.08,130.08,130.08
Valle d'Aosta,30/04/2021 20:00:00 PM,nord,,33.4,0.0,33.4,133.3,133.3,133.3
Provincia di Perugia,30/04/2021 20:00:00 PM,centro_nord,,51.71,133.33,37.33,65.52,65.52,65.52
Provincia di Genova,30/04/2021 20:00:00 PM,nord,,27.01,0.0,27.01,108.05,108.05,108.05
Trento,30/04/2021 20:00:00 PM,nord,,23.08,0.0,23.08,92.32,92.32,92.32
Catanzaro,30/04/2021 20:00:00 PM,calabria,,8.22,0.0,8.22,14.5,14.5,14.5
Provincia di Ancona,30/04/2021 20:00:00 PM,centro_nord,,57.87,226.37,34.58,60.94,60.94,60.94
Provincia di Campobasso,30/04/2021 20:00:00 PM,centro_sud,,40.2,176.82,26.6,40.8,40.8,40.8
Sardinia,30/04/2021 20:00:00 PM,sardegna,,59.75,71.18,49.82,93.18,93.18,93.18
Naples,30/04/2021 20:00:00 PM,sud,,34.59,96.46,27.13,40.4,40.4,40.4
Province of Palermo,30/04/2021 20:00:00 PM,sicilia,,10.44,0.0,10.44,36.53,36.53,36.53
Provincia di Campobasso,30/04/2021 19:00:00 PM,centro_sud,,213.94,589.64,58.72,214.37,214.37,214.37
L'Aquila,30/04/2021 19:00:00 PM,centro_sud,,215.13,500.05,75.69,232.68,232.68,232.68
Province of Turin,30/04/2021 19:00:00 PM,nord,,77.88,0.0,77.88,311.53,311.53,311.53
Province of Palermo,30/04/2021 19:00:00 PM,sicilia,,64.02,2.89,63.23,219.21,219.21,219.21
Rome,30/04/2021 19:00:00 PM,centro_sud,,222.04,503.79,76.08,240.06,240.06,240.06
Potenza,30/04/2021 19:00:00 PM,sud,,163.97,346.18,78.91,196.77,196.77,196.77
Valle d'Aosta,30/04/2021 19:00:00 PM,nord,,78.49,0.0,78.49,313.97,313.97,313.97
Trieste,30/04/2021 19:00:00 PM,nord,,60.01,0.0,60.01,230.14,230.14,230.14
Bologna,30/04/2021 19:00:00 PM,nord,,66.0,0.0,66.0,257.07,257.07,257.07
Naples,30/04/2021 19:00:00 PM,sud,,197.7,473.49,71.8,215.17,215.17,215.17
Milan,30/04/2021 19:00:00 PM,nord,,71.44,0.0,71.44,285.74,285.74,285.74
Venice,30/04/2021 19:00:00 PM,nord,,63.23,0.0,63.23,246.78,246.78,246.78
Sardinia,30/04/2021 19:00:00 PM,sardegna,,202.24,221.25,129.08,284.75,284.75,284.75
Trento,30/04/2021 19:00:00 PM,nord,,66.39,0.0,66.39,265.57,265.57,265.57
Provincia di Perugia,30/04/2021 19:00:00 PM,centro_nord,,145.14,134.21,106.15,241.99,241.99,241.99
Florence,30/04/2021 19:00:00 PM,centro_nord,,106.15,4.86,104.66,258.91,258.91,258.91
Provincia di Genova,30/04/2021 19:00:00 PM,nord,,72.07,0.0,72.07,288.28,288.28,288.28
Bari,30/04/2021 19:00:00 PM,sud,,118.24,150.43,83.01,182.6,182.6,182.6
Provincia di Ancona,30/04/2021 19:00:00 PM,centro_nord,,216.34,495.73,75.57,234.32,234.32,234.32
Catanzaro,30/04/2021 19:00:00 PM,calabria,,110.69,135.66,79.46,181.09,181.09,181.09
Provincia di Perugia,30/04/2021 18:00:00 PM,centro_nord,,115.51,1.66,114.73,434.48,434.48,434.48
Provincia di Campobasso,30/04/2021 18:00:00 PM,centro_sud,,410.66,735.7,83.28,411.33,411.33,411.33
Valle d'Aosta,30/04/2021 18:00:00 PM,nord,,124.32,0.54,124.04,497.27,497.27,497.27
Province of Turin,30/04/2021 18:00:00 PM,nord,,124.05,0.0,124.05,496.19,496.19,496.19
Trento,30/04/2021 18:00:00 PM,nord,,112.18,0.0,112.18,448.71,448.71,448.71
Trieste,30/04/2021 18:00:00 PM,nord,,109.59,0.0,109.59,414.07,414.07,414.07
L'Aquila,30/04/2021 18:00:00 PM,centro_sud,,404.16,624.73,118.24,428.22,428.22,428.22
Rome,30/04/2021 18:00:00 PM,centro_sud,,387.85,535.74,136.66,435.78,435.78,435.78
Catanzaro,30/04/2021 18:00:00 PM,calabria,,263.08,263.28,152.19,384.65,384.65,384.65
Potenza,30/04/2021 18:00:00 PM,sud,,350.94,511.25,130.46,396.37,396.37,396.37
Naples,30/04/2021 18:00:00 PM,sud,,404.08,699.36,89.66,413.82,413.82,413.82
Milan,30/04/2021 18:00:00 PM,nord,,117.35,0.0,117.35,469.41,469.41,469.41
Sardinia,30/04/2021 18:00:00 PM,sardegna,,379.61,341.08,205.16,485.9,485.9,485.9
Provincia di Genova,30/04/2021 18:00:00 PM,nord,,118.87,0.0,118.87,475.47,475.47,475.47
Florence,30/04/2021 18:00:00 PM,centro_nord,,206.14,27.93,192.74,448.84,448.84,448.84
Provincia di Ancona,30/04/2021 18:00:00 PM,centro_nord,,390.67,590.4,119.73,424.98,424.98,424.98
Bologna,30/04/2021 18:00:00 PM,nord,,111.17,0.0,111.17,444.67,444.67,444.67
Province of Palermo,30/04/2021 18:00:00 PM,sicilia,,128.13,11.69,122.75,427.19,427.19,427.19
Venice,30/04/2021 18:00:00 PM,nord,,109.87,0.0,109.87,431.15,431.15,431.15
Bari,30/04/2021 18:00:00 PM,sud,,177.58,56.23,153.98,379.4,379.4,379.4
Provincia di Campobasso,30/04/2021 17:00:00 PM,centro_sud,,596.66,811.04,103.21,599.32,599.32,599.32
Trieste,30/04/2021 17:00:00 PM,nord,,147.01,0.0,147.01,588.05,588.05,588.05
Sardinia,30/04/2021 17:00:00 PM,sardegna,,606.27,614.3,195.36,669.65,669.65,669.65
Catanzaro,30/04/2021 17:00:00 PM,calabria,,444.77,411.73,199.84,583.02,583.02,583.02
Trento,30/04/2021 17:00:00 PM,nord,,154.51,1.29,153.71,618.06,618.06,618.06
Province of Turin,30/04/2021 17:00:00 PM,nord,,165.54,2.26,164.05,662.17,662.17,662.17
Rome,30/04/2021 17:00:00 PM,centro_sud,,417.57,203.35,289.87,619.6,619.6,619.6
Provincia di Genova,30/04/2021 17:00:00 PM,nord,,161.54,1.42,160.62,646.17,646.17,646.17
Florence,30/04/2021 17:00:00 PM,centro_nord,,157.77,0.29,157.59,625.15,625.15,625.15
Milan,30/04/2021 17:00:00 PM,nord,,159.26,0.24,159.11,637.04,637.04,637.04
Bari,30/04/2021 17:00:00 PM,sud,,242.38,30.48,224.47,571.28,571.28,571.28
L'Aquila,30/04/2021 17:00:00 PM,centro_sud,,586.75,705.07,151.46,612.7,612.7,612.7
Naples,30/04/2021 17:00:00 PM,sud,,556.82,662.2,149.94,603.3,603.3,603.3
Potenza,30/04/2021 17:00:00 PM,sud,,395.02,245.57,247.82,589.0,589.0,589.0
Valle d'Aosta,30/04/2021 17:00:00 PM,nord,,165.46,3.47,163.18,661.82,661.82,661.82
Provincia di Ancona,30/04/2021 17:00:00 PM,centro_nord,,477.03,370.73,249.07,604.78,604.78,604.78
Venice,30/04/2021 17:00:00 PM,nord,,155.23,0.12,155.15,603.65,603.65,603.65
Bologna,30/04/2021 17:00:00 PM,nord,,154.75,0.08,154.71,619.01,619.01,619.01
Provincia di Perugia,30/04/2021 17:00:00 PM,centro_nord,,157.52,0.91,156.95,615.09,615.09,615.09
Province of Palermo,30/04/2021 17:00:00 PM,sicilia,,156.18,0.82,155.66,624.71,624.71,624.71
Catanzaro,30/04/2021 16:00:00 PM,calabria,,666.65,629.48,201.25,753.76,753.76,753.76
Milan,30/04/2021 16:00:00 PM,nord,,192.98,3.79,190.12,771.93,771.93,771.93
Province of Palermo,30/04/2021 16:00:00 PM,sicilia,,197.6,1.89,196.15,790.41,790.41,790.41
Naples,30/04/2021 16:00:00 PM,sud,,299.05,72.0,245.17,763.12,763.12,763.12
Venice,30/04/2021 16:00:00 PM,nord,,197.78,3.8,194.99,746.58,746.58,746.58
Rome,30/04/2021 16:00:00 PM,centro_sud,,331.64,53.92,290.81,772.24,772.24,772.24
Trento,30/04/2021 16:00:00 PM,nord,,189.17,3.99,186.22,756.69,756.69,756.69
Valle d'Aosta,30/04/2021 16:00:00 PM,nord,,197.94,5.64,193.62,791.76,791.76,791.76
Province of Turin,30/04/2021 16:00:00 PM,nord,,198.31,2.2,196.62,793.26,793.26,793.26
Bologna,30/04/2021 16:00:00 PM,nord,,190.58,3.55,187.92,762.32,762.32,762.32
Florence,30/04/2021 16:00:00 PM,centro_nord,,192.46,3.99,189.45,769.82,769.82,769.82
Trieste,30/04/2021 16:00:00 PM,nord,,183.5,3.11,181.25,734.0,734.0,734.0
Sardinia,30/04/2021 16:00:00 PM,sardegna,,208.5,2.65,206.4,817.35,817.35,817.35
Provincia di Ancona,30/04/2021 16:00:00 PM,centro_nord,,387.33,219.65,224.55,754.9,754.9,754.9
L'Aquila,30/04/2021 16:00:00 PM,centro_sud,,766.56,818.96,154.77,766.9,766.9,766.9
Bari,30/04/2021 16:00:00 PM,sud,,295.59,31.59,272.6,736.72,736.72,736.72
Potenza,30/04/2021 16:00:00 PM,sud,,275.42,106.18,197.3,753.5,753.5,753.5
Provincia di Perugia,30/04/2021 16:00:00 PM,centro_nord,,191.26,4.22,188.1,765.03,765.03,765.03
Provincia di Campobasso,30/04/2021 16:00:00 PM,centro_sud,,748.65,807.22,149.54,758.19,758.19,758.19
Provincia di Genova,30/04/2021 16:00:00 PM,nord,,195.84,4.63,192.3,783.35,783.35,783.35
Province of Turin,30/04/2021 15:00:00 PM,nord,,219.41,2.77,217.09,877.64,877.64,877.64
Provincia di Ancona,30/04/2021 15:00:00 PM,centro_nord,,444.11,136.84,330.63,861.26,861.26,861.26
Provincia di Genova,30/04/2021 15:00:00 PM,nord,,218.61,2.92,216.16,874.45,874.45,874.45
Milan,30/04/2021 15:00:00 PM,nord,,231.99,5.65,227.3,861.74,861.74,861.74
Bologna,30/04/2021 15:00:00 PM,nord,,538.66,197.41,374.79,861.31,861.31,861.31
Catanzaro,30/04/2021 15:00:00 PM,calabria,,879.75,872.34,143.01,880.43,880.43,880.43
Trieste,30/04/2021 15:00:00 PM,nord,,275.74,15.83,262.88,838.33,838.33,838.33
Valle d'Aosta,30/04/2021 15:00:00 PM,nord,,221.99,3.13,219.38,875.43,875.43,875.43
Bari,30/04/2021 15:00:00 PM,sud,,694.09,460.69,312.32,859.84,859.84,859.84
Naples,30/04/2021 15:00:00 PM,sud,,829.13,735.53,208.21,878.13,878.13,878.13
Potenza,30/04/2021 15:00:00 PM,sud,,365.31,50.65,322.93,874.29,874.29,874.29
Florence,30/04/2021 15:00:00 PM,centro_nord,,235.78,3.17,233.13,869.44,869.44,869.44
Venice,30/04/2021 15:00:00 PM,nord,,510.34,182.48,360.89,846.64,846.64,846.64
Provincia di Perugia,30/04/2021 15:00:00 PM,centro_nord,,289.02,14.31,277.04,870.33,870.33,870.33
L'Aquila,30/04/2021 15:00:00 PM,centro_sud,,838.97,707.86,246.13,876.47,876.47,876.47
Rome,30/04/2021 15:00:00 PM,centro_sud,,853.59,815.25,164.71,879.36,879.36,879.36
Provincia di Campobasso,30/04/2021 15:00:00 PM,centro_sud,,689.12,355.97,391.08,872.98,872.98,872.98
Trento,30/04/2021 15:00:00 PM,nord,,408.13,75.07,346.69,851.94,851.94,851.94
Province of Palermo,30/04/2021 15:00:00 PM,sicilia,,246.19,3.03,243.56,908.59,908.59,908.59
Sardinia,30/04/2021 15:00:00 PM,sardegna,,849.03,663.45,270.0,915.41,915.41,915.41
L'Aquila,30/04/2021 14:00:00 PM,centro_sud,,866.45,612.07,326.13,931.78,931.78,931.78
Provincia di Genova,30/04/2021 14:00:00 PM,nord,,227.88,3.19,225.11,911.52,911.52,911.52
Trento,30/04/2021 14:00:00 PM,nord,,371.54,39.11,338.12,895.43,895.43,895.43
Naples,30/04/2021 14:00:00 PM,sud,,876.92,702.39,249.47,938.08,938.08,938.08
Province of Turin,30/04/2021 14:00:00 PM,nord,,226.99,2.95,224.45,907.97,907.97,907.97
Provincia di Campobasso,30/04/2021 14:00:00 PM,centro_sud,,600.83,190.61,431.78,933.52,933.52,933.52
Sardinia,30/04/2021 14:00:00 PM,sardegna,,922.58,764.08,230.92,955.18,955.18,955.18
Milan,30/04/2021 14:00:00 PM,nord,,245.32,6.56,239.68,898.58,898.58,898.58
Rome,30/04/2021 14:00:00 PM,centro_sud,,889.24,766.58,208.75,931.45,931.45,931.45
Bari,30/04/2021 14:00:00 PM,sud,,795.18,525.71,329.42,929.56,929.56,929.56
Potenza,30/04/2021 14:00:00 PM,sud,,414.22,73.83,348.4,940.59,940.59,940.59
Bologna,30/04/2021 14:00:00 PM,nord,,616.34,272.82,379.6,907.25,907.25,907.25
Venice,30/04/2021 14:00:00 PM,nord,,546.08,198.83,375.35,894.99,894.99,894.99
Catanzaro,30/04/2021 14:00:00 PM,calabria,,950.79,871.1,164.34,951.66,951.66,951.66
Trieste,30/04/2021 14:00:00 PM,nord,,305.74,20.17,288.48,891.76,891.76,891.76
Valle d'Aosta,30/04/2021 14:00:00 PM,nord,,230.95,3.55,227.9,905.62,905.62,905.62
Provincia di Ancona,30/04/2021 14:00:00 PM,centro_nord,,484.6,154.42,349.85,914.5,914.5,914.5
Florence,30/04/2021 14:00:00 PM,centro_nord,,252.46,3.6,249.32,915.27,915.27,915.27
Provincia di Perugia,30/04/2021 14:00:00 PM,centro_nord,,320.11,17.05,305.13,921.69,921.69,921.69
Province of Palermo,30/04/2021 14:00:00 PM,sicilia,,267.53,7.89,260.31,968.71,968.71,968.71
L'Aquila,30/04/2021 13:00:00 PM,centro_sud,,806.61,471.53,391.81,928.02,928.02,928.02
Venice,30/04/2021 13:00:00 PM,nord,,593.28,240.64,388.12,887.41,887.41,887.41
Potenza,30/04/2021 13:00:00 PM,sud,,446.63,89.91,365.99,946.64,946.64,946.64
Trieste,30/04/2021 13:00:00 PM,nord,,235.04,4.09,231.55,889.67,889.67,889.67
Bologna,30/04/2021 13:00:00 PM,nord,,671.86,309.92,405.73,896.1,896.1,896.1
Provincia di Ancona,30/04/2021 13:00:00 PM,centro_nord,,506.47,186.45,344.48,909.94,909.94,909.94
Province of Palermo,30/04/2021 13:00:00 PM,sicilia,,271.21,5.27,266.4,965.51,965.51,965.51
Florence,30/04/2021 13:00:00 PM,centro_nord,,253.33,3.61,250.21,903.29,903.29,903.29
Naples,30/04/2021 13:00:00 PM,sud,,839.01,569.35,330.58,937.71,937.71,937.71
Bari,30/04/2021 13:00:00 PM,sud,,798.53,509.8,342.46,939.77,939.77,939.77
Provincia di Perugia,30/04/2021 13:00:00 PM,centro_nord,,337.36,21.35,318.72,914.67,914.67,914.67
Province of Turin,30/04/2021 13:00:00 PM,nord,,220.4,2.79,218.05,881.61,881.61,881.61
Provincia di Campobasso,30/04/2021 13:00:00 PM,centro_sud,,315.17,25.99,292.08,934.51,934.51,934.51
Provincia di Genova,30/04/2021 13:00:00 PM,nord,,222.83,3.04,220.24,891.33,891.33,891.33
Catanzaro,30/04/2021 13:00:00 PM,calabria,,960.17,891.48,148.38,961.2,961.2,961.2
Rome,30/04/2021 13:00:00 PM,centro_sud,,858.15,691.18,248.82,924.0,924.0,924.0
Milan,30/04/2021 13:00:00 PM,nord,,244.93,7.38,238.69,879.21,879.21,879.21
Trento,30/04/2021 13:00:00 PM,nord,,220.86,2.8,218.5,883.44,883.44,883.44
Sardinia,30/04/2021 13:00:00 PM,sardegna,,880.59,697.88,261.38,933.16,933.16,933.16
Valle d'Aosta,30/04/2021 13:00:00 PM,nord,,223.82,3.16,221.18,879.72,879.72,879.72
Provincia di Perugia,30/04/2021 12:00:00 PM,centro_nord,,253.69,10.58,245.02,849.8,849.8,849.8
Provincia di Campobasso,30/04/2021 12:00:00 PM,centro_sud,,251.12,6.38,245.76,875.87,875.87,875.87
Valle d'Aosta,30/04/2021 12:00:00 PM,nord,,204.22,2.9,201.97,799.92,799.92,799.92
Province of Turin,30/04/2021 12:00:00 PM,nord,,200.2,2.25,198.45,800.79,800.79,800.79
Milan,30/04/2021 12:00:00 PM,nord,,201.33,2.05,199.72,805.33,805.33,805.33
Florence,30/04/2021 12:00:00 PM,centro_nord,,208.62,2.41,206.68,834.49,834.49,834.49
Catanzaro,30/04/2021 12:00:00 PM,calabria,,907.87,873.44,150.27,908.22,908.22,908.22
Province of Palermo,30/04/2021 12:00:00 PM,sicilia,,261.78,7.13,255.65,899.26,899.26,899.26
Naples,30/04/2021 12:00:00 PM,sud,,840.29,777.61,184.42,877.06,877.06,877.06
Bari,30/04/2021 12:00:00 PM,sud,,764.91,522.56,318.83,889.58,889.58,889.58
Sardinia,30/04/2021 12:00:00 PM,sardegna,,754.55,535.97,314.96,851.25,851.25,851.25
Venice,30/04/2021 12:00:00 PM,nord,,506.81,182.31,360.87,824.54,824.54,824.54
Provincia di Ancona,30/04/2021 12:00:00 PM,centro_nord,,497.66,210.58,325.43,847.94,847.94,847.94
Potenza,30/04/2021 12:00:00 PM,sud,,389.5,82.72,319.01,891.87,891.87,891.87
Trento,30/04/2021 12:00:00 PM,nord,,204.24,2.36,202.38,816.96,816.96,816.96
L'Aquila,30/04/2021 12:00:00 PM,centro_sud,,606.29,235.09,411.56,865.5,865.5,865.5
Provincia di Genova,30/04/2021 12:00:00 PM,nord,,203.91,2.43,201.99,815.63,815.63,815.63
Rome,30/04/2021 12:00:00 PM,centro_sud,,721.03,491.76,314.33,857.63,857.63,857.63
Trieste,30/04/2021 12:00:00 PM,nord,,209.56,2.46,207.58,832.19,832.19,832.19
Bologna,30/04/2021 12:00:00 PM,nord,,695.7,487.54,304.02,828.84,828.84,828.84
Province of Turin,30/04/2021 11:00:00 AM,nord,,168.14,2.45,166.5,672.56,672.56,672.56
Provincia di Ancona,30/04/2021 11:00:00 AM,centro_nord,,489.26,265.62,297.1,733.9,733.9,733.9
Florence,30/04/2021 11:00:00 AM,centro_nord,,178.72,2.61,176.87,714.88,714.88,714.88
Bologna,30/04/2021 11:00:00 AM,nord,,396.7,125.47,308.2,711.3,711.3,711.3
Catanzaro,30/04/2021 11:00:00 AM,calabria,,797.07,871.27,120.93,797.29,797.29,797.29
Milan,30/04/2021 11:00:00 AM,nord,,170.84,1.54,169.79,683.37,683.37,683.37
Bari,30/04/2021 11:00:00 AM,sud,,710.9,619.1,236.73,783.33,783.33,783.33
Sardinia,30/04/2021 11:00:00 AM,sardegna,,698.49,778.86,146.7,716.61,716.61,716.61
Trento,30/04/2021 11:00:00 AM,nord,,175.43,3.0,173.35,701.73,701.73,701.73
Venice,30/04/2021 11:00:00 AM,nord,,206.43,8.65,200.31,711.84,711.84,711.84
Rome,30/04/2021 11:00:00 AM,centro_sud,,369.55,119.32,282.75,738.14,738.14,738.14
Potenza,30/04/2021 11:00:00 AM,sud,,374.97,121.13,282.74,781.04,781.04,781.04
Provincia di Genova,30/04/2021 11:00:00 AM,nord,,172.74,2.54,171.0,690.96,690.96,690.96
Naples,30/04/2021 11:00:00 AM,sud,,758.97,844.62,127.35,761.39,761.39,761.39
Provincia di Campobasso,30/04/2021 11:00:00 AM,centro_sud,,231.66,7.65,225.95,762.66,762.66,762.66
Province of Palermo,30/04/2021 11:00:00 AM,sicilia,,236.03,6.91,230.79,775.74,775.74,775.74
Valle d'Aosta,30/04/2021 11:00:00 AM,nord,,171.46,3.84,168.91,673.09,673.09,673.09
L'Aquila,30/04/2021 11:00:00 AM,centro_sud,,235.84,8.21,229.83,749.62,749.62,749.62
Provincia di Perugia,30/04/2021 11:00:00 AM,centro_nord,,183.18,3.39,180.73,732.73,732.73,732.73
Trieste,30/04/2021 11:00:00 AM,nord,,181.08,2.85,179.04,724.33,724.33,724.33
Bologna,30/04/2021 10:00:00 AM,nord,,408.15,323.88,223.02,554.01,554.01,554.01
Provincia di Campobasso,30/04/2021 10:00:00 AM,centro_sud,,210.21,30.71,191.39,604.92,604.92,604.92
Florence,30/04/2021 10:00:00 AM,centro_nord,,138.79,0.0,138.79,555.14,555.14,555.14
Valle d'Aosta,30/04/2021 10:00:00 AM,nord,,131.7,2.41,130.43,510.56,510.56,510.56
Rome,30/04/2021 10:00:00 AM,centro_sud,,149.55,1.17,148.86,576.2,576.2,576.2
Trieste,30/04/2021 10:00:00 AM,nord,,143.91,0.0,143.91,575.63,575.63,575.63
Provincia di Ancona,30/04/2021 10:00:00 AM,centro_nord,,480.73,482.47,195.22,578.0,578.0,578.0
Provincia di Perugia,30/04/2021 10:00:00 AM,centro_nord,,143.48,0.0,143.48,573.92,573.92,573.92
Province of Turin,30/04/2021 10:00:00 AM,nord,,127.11,0.0,127.11,508.42,508.42,508.42
