Date,Energy Balance [GWh],Energy Source
2021-06-02 00:00:00,0.00,Photovoltaic
2021-06-02 00:00:00,13.49,Thermal
2021-06-02 00:00:00,0.31,Wind
2021-06-02 01:00:00,0.61,Geothermal
2021-06-02 01:00:00,5.39,Hydro
2021-06-02 01:00:00,0.00,Photovoltaic
2021-06-02 01:00:00,12.55,Thermal
2021-06-02 01:00:00,0.31,Wind
2021-06-02 02:00:00,0.61,Geothermal
2021-06-02 02:00:00,5.50,Hydro
2021-06-02 02:00:00,0.00,Photovoltaic
2021-06-02 02:00:00,11.65,Thermal
2021-06-02 02:00:00,0.32,Wind
2021-06-02 03:00:00,0.61,Geothermal
2021-06-02 03:00:00,4.95,Hydro
2021-06-02 03:00:00,0.00,Photovoltaic
2021-06-02 03:00:00,11.63,Thermal
2021-06-02 03:00:00,0.40,Wind
2021-06-02 04:00:00,0.61,Geothermal
2021-06-02 04:00:00,4.75,Hydro
2021-06-02 04:00:00,0.00,Photovoltaic
2021-06-02 04:00:00,12.27,Thermal
2021-06-02 04:00:00,0.52,Wind
2021-06-02 05:00:00,0.61,Geothermal
2021-06-02 05:00:00,5.54,Hydro
2021-06-02 05:00:00,0.02,Photovoltaic
2021-06-02 05:00:00,12.40,Thermal
2021-06-02 05:00:00,0.51,Wind
2021-06-02 06:00:00,0.61,Geothermal
2021-06-02 06:00:00,6.53,Hydro
2021-06-02 06:00:00,0.64,Photovoltaic
2021-06-02 06:00:00,12.95,Thermal
2021-06-02 06:00:00,0.51,Wind
2021-06-02 07:00:00,0.62,Geothermal
2021-06-02 07:00:00,7.53,Hydro
2021-06-02 07:00:00,2.13,Photovoltaic
2021-06-02 07:00:00,13.29,Thermal
2021-06-02 07:00:00,0.50,Wind
2021-06-02 08:00:00,0.65,Geothermal
2021-06-02 08:00:00,7.30,Hydro
2021-06-02 08:00:00,4.32,Photovoltaic
2021-06-02 08:00:00,12.86,Thermal
2021-06-02 08:00:00,0.51,Wind
2021-06-02 09:00:00,0.66,Geothermal
2021-06-02 09:00:00,7.02,Hydro
2021-06-02 09:00:00,6.47,Photovoltaic
2021-06-02 09:00:00,11.93,Thermal
2021-06-02 09:00:00,0.53,Wind
2021-06-02 10:00:00,0.66,Geothermal
2021-06-02 10:00:00,5.93,Hydro
2021-06-02 10:00:00,8.12,Photovoltaic
2021-06-02 10:00:00,9.91,Thermal
2021-06-02 10:00:00,0.58,Wind
2021-06-02 11:00:00,0.66,Geothermal
2021-06-02 11:00:00,5.31,Hydro
2021-06-02 11:00:00,8.87,Photovoltaic
2021-06-02 11:00:00,9.39,Thermal
2021-06-02 11:00:00,0.67,Wind
2021-06-02 12:00:00,0.66,Geothermal
2021-06-02 12:00:00,5.36,Hydro
2021-06-02 12:00:00,9.80,Photovoltaic
2021-06-02 12:00:00,9.27,Thermal
2021-06-02 12:00:00,0.74,Wind
2021-06-02 13:00:00,0.66,Geothermal
2021-06-02 13:00:00,4.69,Hydro
2021-06-02 13:00:00,9.57,Photovoltaic
2021-06-02 13:00:00,8.94,Thermal
2021-06-02 13:00:00,0.74,Wind
2021-06-02 14:00:00,0.66,Geothermal
2021-06-02 14:00:00,4.66,Hydro
2021-06-02 14:00:00,8.68,Photovoltaic
2021-06-02 14:00:00,8.80,Thermal
2021-06-02 14:00:00,0.89,Wind
2021-06-02 15:00:00,0.66,Geothermal
2021-06-02 15:00:00,5.16,Hydro
2021-06-02 15:00:00,8.02,Photovoltaic
2021-06-02 15:00:00,8.98,Thermal
2021-06-02 15:00:00,1.11,Wind
2021-06-02 16:00:00,0.66,Geothermal
2021-06-02 16:00:00,5.82,Hydro
2021-06-02 16:00:00,6.16,Photovoltaic
