Date,Energy Balance [GWh],Energy Source
2020-02-02 00:00:00,0.00,Photovoltaic
2020-02-02 00:00:00,13.70,Thermal
2020-02-02 00:00:00,2.82,Wind
2020-02-02 01:00:00,0.66,Geothermal
2020-02-02 01:00:00,1.84,Hydro
2020-02-02 01:00:00,0.00,Photovoltaic
2020-02-02 01:00:00,12.34,Thermal
2020-02-02 01:00:00,3.08,Wind
2020-02-02 02:00:00,0.66,Geothermal
2020-02-02 02:00:00,1.78,Hydro
2020-02-02 02:00:00,0.00,Photovoltaic
2020-02-02 02:00:00,11.58,Thermal
2020-02-02 02:00:00,3.18,Wind
2020-02-02 03:00:00,0.66,Geothermal
2020-02-02 03:00:00,1.73,Hydro
2020-02-02 03:00:00,0.00,Photovoltaic
2020-02-02 03:00:00,11.46,Thermal
2020-02-02 03:00:00,3.31,Wind
2020-02-02 04:00:00,0.66,Geothermal
2020-02-02 04:00:00,1.74,Hydro
2020-02-02 04:00:00,0.00,Photovoltaic
2020-02-02 04:00:00,11.17,Thermal
2020-02-02 04:00:00,3.24,Wind
2020-02-02 05:00:00,0.66,Geothermal
2020-02-02 05:00:00,1.75,Hydro
2020-02-02 05:00:00,0.00,Photovoltaic
2020-02-02 05:00:00,11.78,Thermal
2020-02-02 05:00:00,2.97,Wind
2020-02-02 06:00:00,0.66,Geothermal
2020-02-02 06:00:00,1.86,Hydro
2020-02-02 06:00:00,0.00,Photovoltaic
2020-02-02 06:00:00,12.65,Thermal
2020-02-02 06:00:00,2.46,Wind
2020-02-02 07:00:00,0.66,Geothermal
2020-02-02 07:00:00,2.30,Hydro
2020-02-02 07:00:00,0.07,Photovoltaic
2020-02-02 07:00:00,13.19,Thermal
2020-02-02 07:00:00,2.23,Wind
2020-02-02 08:00:00,0.66,Geothermal
2020-02-02 08:00:00,3.21,Hydro
2020-02-02 08:00:00,1.07,Photovoltaic
2020-02-02 08:00:00,13.58,Thermal
2020-02-02 08:00:00,1.84,Wind
2020-02-02 09:00:00,0.66,Geothermal
2020-02-02 09:00:00,3.05,Hydro
2020-02-02 09:00:00,2.81,Photovoltaic
2020-02-02 09:00:00,13.73,Thermal
2020-02-02 09:00:00,1.76,Wind
2020-02-02 10:00:00,0.66,Geothermal
2020-02-02 10:00:00,2.53,Hydro
2020-02-02 10:00:00,4.10,Photovoltaic
2020-02-02 10:00:00,13.91,Thermal
2020-02-02 10:00:00,1.82,Wind
2020-02-02 11:00:00,0.66,Geothermal
2020-02-02 11:00:00,2.33,Hydro
2020-02-02 11:00:00,4.62,Photovoltaic
2020-02-02 11:00:00,13.89,Thermal
2020-02-02 11:00:00,2.04,Wind
2020-02-02 12:00:00,0.66,Geothermal
2020-02-02 12:00:00,2.22,Hydro
2020-02-02 12:00:00,4.78,Photovoltaic
2020-02-02 12:00:00,13.97,Thermal
2020-02-02 12:00:00,2.46,Wind
2020-02-02 13:00:00,0.66,Geothermal
2020-02-02 13:00:00,2.05,Hydro
2020-02-02 13:00:00,4.71,Photovoltaic
2020-02-02 13:00:00,12.96,Thermal
2020-02-02 13:00:00,2.70,Wind
2020-02-02 14:00:00,0.66,Geothermal
2020-02-02 14:00:00,2.13,Hydro
2020-02-02 14:00:00,4.14,Photovoltaic
2020-02-02 14:00:00,12.92,Thermal
2020-02-02 14:00:00,3.08,Wind
2020-02-02 15:00:00,0.66,Geothermal
2020-02-02 15:00:00,2.25,Hydro
2020-02-02 15:00:00,2.49,Photovoltaic
2020-02-02 15:00:00,13.53,Thermal
2020-02-02 15:00:00,3.39,Wind
2020-02-02 16:00:00,0.66,Geothermal
2020-02-02 16:00:00,3.33,Hydro
2020-02-02 16:00:00,0.65,Photovoltaic
2020-02-02 16:00:00,14.17,Thermal
2020-02-02 16:00:00,3.50,Wind
2020-02-02 17:00:00,0.66,Geothermal
2020-02-02 17:00:00,4.40,Hydro
2020-02-02 17:00:00,0.01,Photovoltaic
2020-02-02 17:00:00,15.71,Thermal
2020-02-02 17:00:00,3.80,Wind
2020-02-02 18:00:00,0.66,Geothermal
2020-02-02 18:00:00,5.80,Hydro
2020-02-02 18:00:00,0.00,Photovoltaic
2020-02-02 18:00:00,16.80,Thermal
2020-02-02 18:00:00,3.93,Wind
2020-02-02 19:00:00,0.66,Geothermal
2020-02-02 19:00:00,6.76,Hydro
2020-02-02 19:00:00,0.00,Photovoltaic
2020-02-02 19:00:00,16.20,Thermal
2020-02-02 19:00:00,4.19,Wind
2020-02-02 20:00:00,0.66,Geothermal
2020-02-02 20:00:00,5.75,Hydro
2020-02-02 20:00:00,0.00,Photovoltaic
2020-02-02 20:00:00,16.10,Thermal
2020-02-02 20:00:00,4.32,Wind
2020-02-02 21:00:00,0.66,Geothermal
2020-02-02 21:00:00,4.61,Hydro
2020-02-02 21:00:00,0.00,Photovoltaic
2020-02-02 21:00:00,15.22,Thermal
2020-02-02 21:00:00,4.60,Wind
2020-02-02 22:00:00,0.66,Geothermal
2020-02-02 22:00:00,3.80,Hydro
2020-02-02 22:00:00,0.00,Photovoltaic
2020-02-02 22:00:00,14.12,Thermal
2020-02-02 22:00:00,4.54,Wind
2020-02-02 23:00:00,0.66,Geothermal
2020-02-02 23:00:00,3.01,Hydro
2020-02-02 23:00:00,0.00,Photovoltaic
2020-02-02 23:00:00,12.64,Thermal
2020-02-02 23:00:00,4.46,Wind
2020-02-03 00:00:00,0.66,Geothermal
2020-02-03 00:00:00,2.28,Hydro
2020-02-03 00:00:00,0.00,Photovoltaic
2020-02-03 00:00:00,11.31,Thermal
2020-02-03 00:00:00,4.76,Wind
2020-02-03 01:00:00,0.66,Geothermal
2020-02-03 01:00:00,2.02,Hydro
2020-02-03 01:00:00,0.00,Photovoltaic
2020-02-03 01:00:00,10.78,Thermal
2020-02-03 01:00:00,4.85,Wind
2020-02-03 02:00:00,0.66,Geothermal
2020-02-03 02:00:00,2.00,Hydro
2020-02-03 02:00:00,0.00,Photovoltaic
2020-02-03 02:00:00,10.75,Thermal
2020-02-03 02:00:00,4.50,Wind
2020-02-03 03:00:00,0.66,Geothermal
2020-02-03 03:00:00,1.97,Hydro
2020-02-03 03:00:00,0.00,Photovoltaic
2020-02-03 03:00:00,10.82,Thermal
2020-02-03 03:00:00,3.94,Wind
2020-02-03 04:00:00,0.66,Geothermal
2020-02-03 04:00:00,2.00,Hydro
2020-02-03 04:00:00,0.00,Photovoltaic
2020-02-03 04:00:00,11.27,Thermal
